id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
19761,61,Wiraswasta,173924,9th,5,Cerai,Pembersih,Laki2,0.0,0.0,40.0,>7jt
19762,39,Wiraswasta,186191,Master,14,Menikah,Spesialis,Laki2,0.0,25872000.0,50.0,>7jt
19763,31,Wiraswasta,151484,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,8.0,<=7jt
19764,41,Wiraswasta,110318,Master,14,Cerai,Servis Lainnya,Perempuan,0.0,0.0,30.0,<=7jt
19765,20,Wiraswasta,147523,9th,5,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,40.0,<=7jt
19766,41,Wiraswasta,177305,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,>7jt
19767,44,Wiraswasta,283174,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,>7jt
19768,38,Pekerja Bebas Bukan Perusahan,163204,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,47754000.0,0.0,25.0,<=7jt
19769,46,Wiraswasta,155489,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,58.0,>7jt
19770,22,Wiraswasta,372898,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,<=7jt
19771,38,Pemerintah Lokal,101426,SMA,9,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
19772,62,Wiraswasta,161802,1st-4th,2,Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,30.0,<=7jt
19773,52,Wiraswasta,146567,SMA,9,Cerai,Mesin Inspeksi,Laki2,200816000.0,0.0,40.0,>7jt
19774,37,Pemerintah Lokal,184112,Doktor,16,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,>7jt
19775,65,Wiraswasta,262446,11th,7,Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,<=7jt
19776,55,Wiraswasta,144071,11th,7,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,<=7jt
19777,35,Wiraswasta,187625,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,65.0,<=7jt
19778,31,Wiraswasta,196791,Sekolah Professional,15,Cerai,Spesialis,Perempuan,0.0,0.0,45.0,>7jt
19779,57,Pemerintah Provinsi,278763,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19780,34,Wiraswasta,33117,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
19781,46,Wiraswasta,187370,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,21056000.0,40.0,<=7jt
19782,22,Pemerintah Lokal,111697,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,<=7jt
19783,48,Wiraswasta,82008,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,<=7jt
19784,50,Wiraswasta,144361,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
19785,30,Wiraswasta,121775,Sarjana,13,Menikah,Petani,Laki2,0.0,0.0,40.0,<=7jt
19786,27,Pemerintah Lokal,223529,D4,11,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,43.0,<=7jt
19787,21,Wiraswasta,255685,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
19788,52,Pekerja Bebas Perusahaan,224763,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
19789,41,Pemerintah Lokal,88904,Sarjana,13,Berpisah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
19790,53,Wiraswasta,132304,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19791,60,Pemerintah Lokal,195409,Master,14,Menikah,Spesialis,Laki2,210336000.0,0.0,52.0,>7jt
19792,40,Wiraswasta,51233,Sarjana,13,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,38.0,<=7jt
19793,71,Wiraswasta,77253,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,17.0,<=7jt
19794,48,Wiraswasta,207848,10th,6,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19795,28,Wiraswasta,131298,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,60.0,<=7jt
19796,31,Pemerintah Negara,1033222,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
19797,38,Wiraswasta,132879,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,26628000.0,40.0,>7jt
19798,35,Pekerja Bebas Bukan Perusahan,190895,Master,14,Menikah,Sales,Laki2,0.0,0.0,40.0,>7jt
19799,34,Wiraswasta,189809,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,52.0,<=7jt
19800,55,Wiraswasta,127677,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,60.0,<=7jt
19801,41,Pekerja Bebas Bukan Perusahan,140108,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,<=7jt
19802,58,Wiraswasta,119558,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
19803,57,Wiraswasta,142924,Sarjana,13,Berpisah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
19804,28,Pemerintah Lokal,146949,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
19805,36,Wiraswasta,141584,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,50.0,>7jt
19806,57,Wiraswasta,195835,Pendidikan Tinggi,10,Menikah LDR,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
19807,23,Pekerja Bebas Perusahaan,216889,SMA,9,Menikah,Sales,Laki2,0.0,27678000.0,40.0,>7jt
19808,32,Wiraswasta,134886,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,>7jt
19809,24,Wiraswasta,275244,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,35.0,<=7jt
19810,55,Wiraswasta,249072,SMA,9,Menikah,Supir,Laki2,0.0,0.0,60.0,<=7jt
19811,17,Wiraswasta,173807,11th,7,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,15.0,<=7jt
19812,34,Pemerintah Lokal,35683,D3,12,Cerai,Pemuka Agama,Perempuan,0.0,0.0,10.0,<=7jt
19813,26,Wiraswasta,231638,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
19814,36,Wiraswasta,408229,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,32.0,<=7jt
19815,29,?,339100,11th,7,Cerai,?,Perempuan,47852000.0,0.0,48.0,<=7jt
19816,47,Wiraswasta,20956,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
19817,23,Wiraswasta,347867,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,<=7jt
19818,45,Wiraswasta,149169,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,<=7jt
19819,33,Wiraswasta,181091,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,60.0,>7jt
19820,58,Wiraswasta,356067,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
19821,24,Wiraswasta,387663,Pendidikan Tinggi,10,Menikah LDR,Petani,Perempuan,0.0,0.0,40.0,<=7jt
19822,31,Pemerintah Provinsi,194141,D4,11,Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
19823,17,Pemerintah Lokal,157111,10th,6,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,<=7jt
19824,47,Pekerja Bebas Bukan Perusahan,171968,Sarjana,13,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,60.0,<=7jt
19825,32,Wiraswasta,257863,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,50.0,<=7jt
19826,19,Wiraswasta,72355,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,<=7jt
19827,30,Wiraswasta,252752,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
19828,23,Wiraswasta,220168,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,25.0,<=7jt
19829,37,Wiraswasta,359001,D4,11,Menikah,Supir,Laki2,210336000.0,0.0,50.0,>7jt
19830,23,Wiraswasta,180052,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
19831,56,Pekerja Bebas Bukan Perusahan,66356,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,50.0,<=7jt
19832,22,Wiraswasta,242912,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,<=7jt
19833,30,Wiraswasta,33124,SMA,9,Berpisah,Petani,Perempuan,0.0,0.0,14.0,<=7jt
19834,34,Wiraswasta,98656,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
19835,26,Wiraswasta,78424,D4,11,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,54.0,<=7jt
19836,18,Wiraswasta,338836,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,<=7jt
19837,31,Wiraswasta,234976,11th,7,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,48.0,<=7jt
19838,38,Wiraswasta,130277,Pendidikan Tinggi,10,Cerai,Tech-support,Perempuan,0.0,24164000.0,40.0,<=7jt
19839,30,Wiraswasta,187560,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
19840,45,Wiraswasta,182541,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
19841,36,Wiraswasta,154410,Sarjana,13,Menikah,Sales,Laki2,0.0,26628000.0,40.0,>7jt
19842,36,Pemerintah Lokal,122353,Pendidikan Tinggi,10,Menikah,Penjaga,Laki2,0.0,0.0,68.0,<=7jt
19843,35,Wiraswasta,218955,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
19844,54,Pemerintah Lokal,128378,Master,14,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
19845,37,Wiraswasta,167777,SMA,9,Menikah,Supir,Laki2,0.0,0.0,52.0,<=7jt
19846,30,Wiraswasta,116138,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,389592000.0,0.0,60.0,>7jt
19847,36,Pemerintah Lokal,403681,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,>7jt
19848,29,Wiraswasta,294592,Master,14,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,<=7jt
19849,41,Wiraswasta,154194,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,<=7jt
19850,38,Wiraswasta,366618,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
19851,54,Wiraswasta,194580,D4,11,Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
19852,25,Pemerintah Lokal,176616,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,<=7jt
19853,53,Wiraswasta,142411,D4,11,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
19854,34,Wiraswasta,180284,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,50.0,<=7jt
19855,33,Pekerja Bebas Bukan Perusahan,235271,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,<=7jt
19856,45,Wiraswasta,142889,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,44.0,<=7jt
19857,40,Wiraswasta,223548,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
19858,49,Pemerintah Lokal,276247,Pendidikan Tinggi,10,Menikah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
19859,27,Wiraswasta,123799,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,42.0,<=7jt
19860,33,Wiraswasta,236481,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,10.0,<=7jt
19861,23,?,201179,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
19862,22,Wiraswasta,46561,D4,11,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
19863,33,Wiraswasta,191856,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19864,25,Wiraswasta,153841,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19865,30,Wiraswasta,205950,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,>7jt
19866,40,Wiraswasta,213019,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,30.0,<=7jt
19867,19,Wiraswasta,91928,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,<=7jt
19868,17,Wiraswasta,127366,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,8.0,<=7jt
19869,65,Wiraswasta,64667,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,15.0,<=7jt
19870,38,Wiraswasta,377486,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,36.0,<=7jt
19871,36,Wiraswasta,189674,SMA,9,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,28.0,<=7jt
19872,19,Wiraswasta,378114,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,25.0,<=7jt
19873,44,Pemerintah Lokal,185267,Sarjana,13,Menikah,Spesialis,Laki2,0.0,26628000.0,40.0,>7jt
19874,43,Pemerintah Provinsi,72887,Sarjana,13,Menikah LDR,Tech-support,Laki2,0.0,0.0,40.0,<=7jt
19875,59,Pekerja Bebas Bukan Perusahan,49996,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,20.0,<=7jt
19876,63,Pekerja Bebas Perusahaan,267101,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,<=7jt
19877,39,Wiraswasta,273362,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,>7jt
19878,52,Pemerintah Lokal,512103,Pendidikan Tinggi,10,Cerai,Supir,Perempuan,0.0,0.0,40.0,<=7jt
19879,65,Wiraswasta,149131,11th,7,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
19880,27,Wiraswasta,125791,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,15.0,<=7jt
19881,46,Pekerja Bebas Bukan Perusahan,80914,Master,14,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,30.0,<=7jt
19882,23,Wiraswasta,312017,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,<=7jt
19883,55,Wiraswasta,49737,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,<=7jt
19884,35,Pemerintah Lokal,302149,Sarjana,13,Menikah,Sales,Laki2,102172000.0,0.0,40.0,>7jt
19885,64,Pekerja Bebas Perusahaan,161325,D3,12,Menikah,Sales,Laki2,0.0,26418000.0,50.0,>7jt
19886,43,Wiraswasta,345789,Sarjana,13,Menikah,Spesialis,Perempuan,210336000.0,0.0,50.0,>7jt
19887,48,Wiraswasta,247685,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,46550000.0,0.0,40.0,<=7jt
19888,34,Wiraswasta,137814,Pendidikan Tinggi,10,Berpisah,Sales,Laki2,0.0,0.0,45.0,<=7jt
19889,17,Wiraswasta,270587,11th,7,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,<=7jt
19890,28,Wiraswasta,88419,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
19891,42,Pekerja Bebas Perusahaan,50122,SMA,9,Menikah,Sales,Laki2,0.0,0.0,60.0,<=7jt
19892,62,Wiraswasta,196891,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,>7jt
19893,53,Wiraswasta,254285,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,>7jt
19894,40,Wiraswasta,171888,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,24.0,>7jt
19895,56,Wiraswasta,93211,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,40.0,<=7jt
19896,45,Pemerintah Lokal,187715,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,>7jt
19897,29,Wiraswasta,199903,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,<=7jt
19898,26,Wiraswasta,177720,D3,12,Cerai,Spesialis,Perempuan,0.0,0.0,45.0,<=7jt
19899,71,Pekerja Bebas Bukan Perusahan,126807,Master,14,Menikah,Petani,Laki2,0.0,19754000.0,70.0,<=7jt
19900,23,Wiraswasta,151888,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
19901,68,Wiraswasta,67791,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,45.0,<=7jt
19902,39,Wiraswasta,177277,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,45.0,>7jt
19903,35,Wiraswasta,261504,SMA,9,Menikah LDR,Supir,Perempuan,0.0,0.0,40.0,<=7jt
19904,67,Wiraswasta,105216,Pendidikan Tinggi,10,Janda,Pemuka Agama,Perempuan,0.0,0.0,25.0,<=7jt
19905,51,Wiraswasta,160703,12th,8,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,<=7jt
19906,31,Wiraswasta,137076,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
19907,56,Wiraswasta,230039,7th-8th,4,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,<=7jt
19908,18,Wiraswasta,187221,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,12.0,<=7jt
19909,50,Wiraswasta,144084,SMA,9,Berpisah,Sales,Perempuan,0.0,0.0,55.0,<=7jt
19910,58,Wiraswasta,177368,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43918000.0,0.0,16.0,<=7jt
19911,29,Wiraswasta,101108,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,15.0,<=7jt
19912,65,Pekerja Bebas Perusahaan,410199,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,131404000.0,0.0,35.0,>7jt
19913,24,Wiraswasta,403671,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
19914,18,?,193889,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,20.0,<=7jt
19915,28,Pemerintah Lokal,419740,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,52.0,<=7jt
19916,31,Wiraswasta,302679,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
19917,44,Wiraswasta,351262,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,>7jt
19918,19,Wiraswasta,229431,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,11.0,<=7jt
19919,25,Wiraswasta,211097,5th-6th,3,Cerai,Servis Lainnya,Perempuan,0.0,0.0,20.0,<=7jt
19920,23,Wiraswasta,314539,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
19921,29,Wiraswasta,115549,SMA,9,Menikah,Supir,Laki2,36890000.0,0.0,40.0,<=7jt
19922,24,Wiraswasta,214810,D4,11,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,35.0,<=7jt
19923,22,Wiraswasta,284317,D3,12,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19924,55,Wiraswasta,380357,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,60.0,>7jt
19925,71,?,116165,Pendidikan Tinggi,10,Janda,?,Perempuan,0.0,0.0,14.0,<=7jt
19926,28,Wiraswasta,142712,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
19927,33,Wiraswasta,48520,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,<=7jt
19928,33,Pemerintah Provinsi,88913,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19929,22,Wiraswasta,496856,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,<=7jt
19930,44,Wiraswasta,120057,D3,12,Menikah,Ekesekutif Managerial,Laki2,61404000.0,0.0,45.0,>7jt
19931,66,Wiraswasta,78855,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,<=7jt
19932,40,Pekerja Bebas Bukan Perusahan,173651,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,<=7jt
19933,88,Pekerja Bebas Bukan Perusahan,263569,11th,7,Menikah,Petani,Laki2,89852000.0,0.0,40.0,>7jt
19934,54,Wiraswasta,205337,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,>7jt
19935,33,Wiraswasta,179747,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
19936,61,Pemerintah Provinsi,197311,Master,14,Janda,Spesialis,Perempuan,0.0,0.0,40.0,<=7jt
19937,54,?,172991,SMA,9,Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
19938,36,Pemerintah Negara,256992,Sarjana,13,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,>7jt
19939,55,Wiraswasta,497039,Pendidikan Tinggi,10,Cerai,Tech-support,Perempuan,0.0,0.0,56.0,<=7jt
19940,44,Wiraswasta,112507,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
19941,27,Wiraswasta,173611,D3,12,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,<=7jt
19942,18,Wiraswasta,52098,11th,7,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,<=7jt
19943,42,Wiraswasta,218302,SMA,9,Menikah,Sales,Laki2,0.0,0.0,55.0,<=7jt
19944,19,Wiraswasta,106273,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,38.0,<=7jt
19945,51,Wiraswasta,256466,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,50.0,<=7jt
19946,35,Wiraswasta,241306,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,45.0,<=7jt
19947,35,Pekerja Bebas Bukan Perusahan,187589,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,7.0,<=7jt
19948,23,Wiraswasta,65038,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,<=7jt
19949,40,Wiraswasta,266803,Master,14,Menikah,Spesialis,Perempuan,210336000.0,0.0,50.0,>7jt
19950,19,Wiraswasta,40425,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,28.0,<=7jt
19951,29,Pemerintah Negara,143139,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,<=7jt
19952,32,Wiraswasta,340917,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,<=7jt
19953,53,Pemerintah Provinsi,40641,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,40.0,>7jt
19954,18,Wiraswasta,201901,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,10.0,<=7jt
19955,45,Wiraswasta,330535,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,46550000.0,0.0,40.0,<=7jt
19956,60,?,76449,SMA,9,Menikah,?,Laki2,0.0,0.0,40.0,<=7jt
19957,57,Wiraswasta,124507,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,55.0,>7jt
19958,25,Wiraswasta,161007,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,<=7jt
19959,58,Wiraswasta,153551,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,23.0,<=7jt
19960,28,Wiraswasta,203776,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,<=7jt
19961,49,Wiraswasta,30219,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,23366000.0,40.0,<=7jt
19962,30,Wiraswasta,75167,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,<=7jt
19963,36,Wiraswasta,181705,11th,7,Menikah,Supir,Laki2,0.0,0.0,40.0,<=7jt
19964,21,Wiraswasta,77759,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,15.0,<=7jt
19965,51,Pemerintah Lokal,277024,SMA,9,Berpisah,Penjaga,Laki2,0.0,0.0,40.0,<=7jt
19966,20,?,184271,D3,12,Belum Pernah Menikah,?,Perempuan,8316000.0,0.0,20.0,<=7jt
19967,43,Pekerja Bebas Perusahaan,240504,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,70.0,>7jt
19968,48,Wiraswasta,47022,SMA,9,Janda,Pembersih,Perempuan,0.0,0.0,48.0,<=7jt
19969,42,?,212206,Master,14,Menikah,?,Perempuan,0.0,26418000.0,48.0,>7jt
19970,19,Wiraswasta,247679,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,<=7jt
19971,69,Wiraswasta,106595,SMA,9,Janda,Pemuka Agama,Perempuan,25872000.0,0.0,40.0,<=7jt
19972,51,Wiraswasta,146813,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,>7jt
19973,56,Wiraswasta,159472,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,40.0,<=7jt
19974,50,Pekerja Bebas Bukan Perusahan,391016,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,<=7jt
19975,34,Wiraswasta,275438,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,72492000.0,0.0,40.0,>7jt
19976,45,Wiraswasta,67716,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,147280000.0,0.0,48.0,>7jt
19977,64,Wiraswasta,45868,7th-8th,4,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,35.0,<=7jt
